,Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type,agg_cont,agg_ent,agg_neut,agg_1_neut,agg_2_neut,ent_final,cont_final,neut_final,total
1981,The food was really good and the continental breakfast was really nice.,The room had a huge bath with both a shower and a separate tub - plus two separate sinks.,a,b,34,0.996585249900818,0.0025842194445431,0.0008304864750243,neutral,0.9939186573028564,0.0043829660862684,0.0016984081594273,neutral,gen,0.0069671855308115,0.0025288946344516,1.9905039072036743,1.8269121746222179,1.9893219811575753,0.0,0.0069671855308115,3.7978979585479253,3.804865144078737
1982,The food was really good and the continental breakfast was really nice.,Everything was very clean.,a,b,34,0.9974718689918518,0.0016003992641344,0.0009277451317757,neutral,0.9972054362297058,0.0012975198915228,0.001497080316767,neutral,gen,0.0028979191556572003,0.0024248254485426998,1.9946773052215576,1.8269121746222179,1.4875179671466217,0.0,0.0028979191556572003,3.305654504632364,3.3085524237880213
1983,The food was really good and the continental breakfast was really nice.,The front desk clerks were warm and helpful and the valet staff were efficient.,a,b,34,0.99641752243042,0.0023425896652042,0.0012398853432387,neutral,0.9867504239082336,0.0115822441875934,0.001667377189733,neutral,gen,0.0139248338527976,0.0029072625329717,1.9831679463386536,1.8269121746222179,1.8208479285240173,0.0,0.0139248338527976,3.6170897680785448,3.6310146019313425
1984,The food was really good and the continental breakfast was really nice.,There were no soda vending machines and the toilet paper seemed a little cheap for such a nice hotel.,a,b,34,0.7092556953430176,0.2886361479759216,0.0021081722807139,neutral,0.4124497771263122,0.5855242609977722,0.0020259118173271,contradiction,gen,0.8741604089736938,0.004134084098041,1.1217054724693298,1.8269121746222179,1.4133357916559492,0.0,0.8741604089736938,1.8786778970154419,2.752838305989136
1985,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,Hotel 71 is a great place to stay and at a great price than other hotels in the area.,a,b,34,0.9954407215118408,0.0038265041075646,0.0007327005150727,neutral,0.865809977054596,0.1267967224121093,0.0073932344093918,neutral,gen,0.1306232265196739,0.0081259349244645,1.8612506985664368,1.5400053271926784,1.7573361183915819,0.0,0.1306232265196739,3.0545031583745863,3.1851263848942604
1986,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,The view of the river was great and there was snow fall too.,a,b,34,0.9824939370155334,0.0164851285517215,0.0010208897292613,neutral,0.7725809216499329,0.2259491533041,0.0014698969898745,neutral,gen,0.2424342818558215,0.0024907867191358,1.7550748586654663,1.5400053271926784,1.8302088635308402,0.0,0.2424342818558215,2.927030347536962,3.1694646293927837
1987,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,The room had a huge bath with both a shower and a separate tub - plus two separate sinks.,a,b,34,0.9908692836761476,0.0084267454221844,0.0007040074560791,neutral,0.9763344526290894,0.021188486367464,0.0024770470336079,neutral,gen,0.0296152317896484,0.003181054489687,1.9672037363052368,1.5400053271926784,1.9893219811575753,0.0,0.0296152317896484,3.4681875629893577,3.4978027947790062
1988,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,Everything was very clean.,a,b,34,0.9872670769691468,0.0115329958498477,0.0011999064590781,neutral,0.0005561764701269,0.9993263483047484,0.0001174506323877,contradiction,gen,1.010859344154596,0.0013173570914658,0.9878232534392737,1.5400053271926784,1.4875179671466217,0.0,1.010859344154596,1.521223880386648,2.5320832245412443
1989,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,The front desk clerks were warm and helpful and the valet staff were efficient.,a,b,34,0.9880887866020204,0.0109289344400167,0.000982288387604,neutral,0.5502777695655823,0.4475051164627075,0.0022170874290168,neutral,gen,0.4584340509027242,0.0031993758166207996,1.5383665561676025,1.5400053271926784,1.8208479285240173,0.0,0.4584340509027242,2.523634131932768,2.9820681828354925
1990,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,There were no soda vending machines and the toilet paper seemed a little cheap for such a nice hotel.,a,b,34,0.839765727519989,0.1574666500091552,0.0027675661258399,neutral,0.2905471324920654,0.7017940878868103,0.0076587642543017,contradiction,gen,0.8592607378959655,0.0104263303801416,1.1303128600120544,1.5400053271926784,1.4133357916559492,0.0,0.8592607378959655,1.7038843554886576,2.563145093384623
1991,"Everything was clean, neat and the folks were super, super nice!",Hotel 71 is a great place to stay and at a great price than other hotels in the area.,a,b,34,0.9974629878997804,0.0008705433574505,0.0016664755530655,neutral,0.992399513721466,0.0006704070838168,0.0069300439208745,neutral,gen,0.0015409504412673,0.00859651947394,1.9898625016212463,1.7073101135902107,1.7573361183915819,0.0,0.0015409504412673,3.4469581565101794,3.448499106951447
1992,"Everything was clean, neat and the folks were super, super nice!",The view of the river was great and there was snow fall too.,a,b,34,0.6924673318862915,0.3047095537185669,0.0028231251053512,neutral,0.9965552091598512,0.0027528798673301,0.0006918957806192,neutral,gen,0.307462433585897,0.0035150208859704,1.6890225410461426,1.7073101135902107,1.8302088635308402,0.0,0.307462433585897,3.0061606558624847,3.313623089448382
1993,"Everything was clean, neat and the folks were super, super nice!",The room had a huge bath with both a shower and a separate tub - plus two separate sinks.,a,b,34,0.9977229237556458,0.0009509290102869,0.0013261676067486,neutral,0.9976553916931152,0.0011656788410618,0.0011789567070081,neutral,gen,0.0021166078513487,0.0025051243137567,1.995378315448761,1.7073101135902107,1.9893219811575753,0.0,0.0021166078513487,3.6880802386042935,3.6901968464556423
1994,"Everything was clean, neat and the folks were super, super nice!",Everything was very clean.,a,b,34,0.9964163303375244,0.0004521629307419,0.003131479723379,neutral,0.0049503641203045,0.0007224007858894,0.9943271279335022,entailment,gen,0.0011745637166312999,0.9974586076568812,1.001366694457829,1.7073101135902107,1.4875179671466217,0.0,0.0011745637166312999,1.7085554337045707,1.7097299974212021
1995,"Everything was clean, neat and the folks were super, super nice!",The front desk clerks were warm and helpful and the valet staff were efficient.,a,b,34,0.8548452854156494,0.0021652388386428,0.1429895013570785,neutral,0.9966474175453186,0.0004811198741663,0.0028714176733046,neutral,gen,0.0026463587128091,0.1458609190303831,1.851492702960968,1.7073101135902107,1.8208479285240173,0.0,0.0026463587128091,3.2742293870512533,3.2768757457640625
1996,"Everything was clean, neat and the folks were super, super nice!",There were no soda vending machines and the toilet paper seemed a little cheap for such a nice hotel.,a,b,34,0.7201604843139648,0.271670937538147,0.008168569765985,neutral,0.9965774416923524,0.0025669648312032,0.0008555430686101,neutral,gen,0.2742379023693502,0.0090241128345951,1.7167379260063171,1.7073101135902107,1.4133357916559492,0.0,0.2742379023693502,2.638035845777978,2.912273748147328
1997,The La Quinta Hotel Chicago is a great mid-level chain hotel.,The staff at the hotel were friendly and helpful.,a,comm,34,0.996281921863556,0.0008602827438153,0.0028578136116266,neutral,0.9976446032524108,0.0009059800649993,0.0014493676135316,neutral,gen,0.0017662628088146001,0.0043071812251582,1.9939265251159668,1.9893519282341003,1.924461109297616,0.0,0.0017662628088146001,3.901883602183955,3.9036498649927696
1998,The La Quinta Hotel Chicago is a great mid-level chain hotel.,The rooms were clean and the breakfast was really good.,a,comm,34,0.9875569343566896,0.0011984206503257,0.0112446593120694,neutral,0.9972203969955444,0.0010320477886125,0.00174754508771,neutral,gen,0.0022304684389382002,0.0129922043997794,1.9847773313522339,1.9893519282341003,1.6760359002011163,0.0,0.0022304684389382002,3.635975477380779,3.6382059458197173
1999,The location is great because it is close to the Willis Tower and other attractions.,The staff at the hotel were friendly and helpful.,a,comm,34,0.9976986050605774,0.0011045738356187,0.0011968632461503,neutral,0.9978195428848268,0.001088238088414,0.0010921935318037,neutral,gen,0.0021928119240327,0.002289056777954,1.995518147945404,1.995516061782837,1.924461109297616,0.0,0.0021928119240327,3.9111884955956873,3.91338130751972
2000,The location is great because it is close to the Willis Tower and other attractions.,The rooms were clean and the breakfast was really good.,a,comm,34,0.9977766871452332,0.0010990201262757,0.0011242401087656,neutral,0.9977372884750366,0.0012784310383722,0.0009842660510912,neutral,gen,0.0023774511646479,0.0021085061598568,1.9955139756202698,1.995516061782837,1.6760359002011163,0.0,0.0023774511646479,3.6633229197242603,3.665700370888908
2001,Public transportation is readily assessable and the hotel is within walking distance to most sights within the downtown loop.,The staff at the hotel were friendly and helpful.,a,comm,34,0.9969444870948792,0.001252292888239,0.0018032441148534,neutral,0.9976043105125428,0.0011913093039765,0.0012043926399201,neutral,gen,0.0024436021922155,0.0030076367547735,1.9945487976074219,1.9884164929389954,1.924461109297616,0.0,0.0024436021922155,3.902191558733117,3.9046351609253325
2002,Public transportation is readily assessable and the hotel is within walking distance to most sights within the downtown loop.,The rooms were clean and the breakfast was really good.,a,comm,34,0.9850768446922302,0.0056560891680419,0.0092670144513249,neutral,0.9972073435783386,0.0013539575738832,0.001438662293367,neutral,gen,0.0070100467419251,0.0107056767446919,1.9822841882705688,1.9884164929389954,1.6760359002011163,0.0,0.0070100467419251,3.6300983525798207,3.637108399321746
2003,The rooms were really spacey and outdated but the bathrooms were huge.,The staff at the hotel were friendly and helpful.,a,comm,34,0.9792435765266418,0.0199977252632379,0.0007586889551021,neutral,0.9800089597702026,0.019157463684678,0.0008335479069501,neutral,gen,0.039155188947915906,0.0015922368620522,1.9592525362968445,1.3728758469223976,1.924461109297616,0.0,0.039155188947915906,3.2303689843082983,3.2695241732562144
2004,The rooms were really spacey and outdated but the bathrooms were huge.,The rooms were clean and the breakfast was really good.,a,comm,34,0.1854970604181289,0.8128407001495361,0.0016621488612145,contradiction,0.6010020971298218,0.3956093490123749,0.0033885948359966,neutral,gen,1.208450049161911,0.0050507436972110995,0.7864991575479507,1.3728758469223976,1.6760359002011163,0.0,1.208450049161911,1.2619655248088935,2.4704155739708042
2005,The food was really good and the continental breakfast was really nice.,The staff at the hotel were friendly and helpful.,a,comm,34,0.9977859258651732,0.0010077850893139,0.0012062869500368,neutral,0.9973650574684144,0.000661983329337,0.001973011996597,neutral,gen,0.0016697684186509,0.0031792989466338,1.9951509833335876,1.9252466261386871,1.924461109297616,0.0,0.0016697684186509,3.8403742522509363,3.8420440206695874
2006,The food was really good and the continental breakfast was really nice.,The rooms were clean and the breakfast was really good.,a,comm,34,0.9374309182167052,0.0012173145078122,0.061351791024208,neutral,0.9179113507270812,0.0010067326948046,0.0810820013284683,neutral,gen,0.0022240472026168,0.14243379235267628,1.8553422689437864,1.9252466261386871,1.6760359002011163,0.0,0.0022240472026168,3.3432380895554896,3.3454621367581066
2007,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,The staff at the hotel were friendly and helpful.,a,comm,34,0.9922451376914978,0.0068931472487747,0.0008617811254225,neutral,0.5689365267753601,0.4291348159313202,0.0019286329625174,neutral,gen,0.4360279631800949,0.0027904140879399,1.561181664466858,1.4186717569828033,1.924461109297616,0.0,0.4360279631800949,2.502566372284483,2.938594335464578
2008,The only snafu was the outside flags mounted to the window of the room during a really windy time around 3-4am kept banging.,The rooms were clean and the breakfast was really good.,a,comm,34,0.9906812310218812,0.0082408413290977,0.0010779364965856,neutral,0.2854806184768677,0.7127681374549866,0.0017513126367703,contradiction,gen,0.7210089787840843,0.0028292491333559,1.2761618494987488,1.4186717569828033,1.6760359002011163,0.0,0.7210089787840843,1.883927248002547,2.6049362267866316
2009,"Everything was clean, neat and the folks were super, super nice!",The staff at the hotel were friendly and helpful.,a,comm,34,0.9895402789115906,0.0005998537526465,0.009859912097454,neutral,0.9821088314056396,0.0003932259860448,0.0174979157745838,neutral,gen,0.0009930797386913,0.027357827872037797,1.9716491103172302,1.9116608202457428,1.924461109297616,0.0,0.0009930797386913,3.7816956323882147,3.782688712126906
2010,"Everything was clean, neat and the folks were super, super nice!",The rooms were clean and the breakfast was really good.,a,comm,34,0.8544449210166931,0.0016865209909155,0.1438685804605484,neutral,0.9972276091575624,0.0007638334063813,0.0020085745491087,neutral,gen,0.0024503543972968,0.1458771550096571,1.8516725301742554,1.9116608202457428,1.6760359002011163,0.0,0.0024503543972968,3.3047981521853824,3.3072485065826793
2011,Hotel 71 is a great place to stay and at a great price than other hotels in the area.,The staff at the hotel were friendly and helpful.,b,comm,34,0.9961572289466858,0.0006345182773657,0.0032083028927445,neutral,0.9976669549942015,0.0008982538711279,0.0014347610995173,neutral,gen,0.0015327721484936,0.0046430639922618,1.9938241839408875,1.9896880388259888,1.7523245227833588,0.0,0.0015327721484936,3.7302783940322035,3.731811166180697
2012,Hotel 71 is a great place to stay and at a great price than other hotels in the area.,The rooms were clean and the breakfast was really good.,b,comm,34,0.988194227218628,0.000692261441145,0.0111135123297572,neutral,0.9973576664924622,0.0009940271265804,0.0016482897335663,neutral,gen,0.0016862885677253999,0.0127618020633235,1.98555189371109,1.9896880388259888,1.8035831140975158,0.0,0.0016862885677253999,3.765015679935302,3.7667019685030274
2013,The view of the river was great and there was snow fall too.,The staff at the hotel were friendly and helpful.,b,comm,34,0.99709153175354,0.0021353324409574,0.0007731593796052,neutral,0.9978253841400146,0.000797672313638,0.0013770145596936,neutral,gen,0.0029330047545954004,0.0021501739392988,1.9949169158935547,1.991138219833374,1.7523245227833588,0.0,0.0029330047545954004,3.733860947630949,3.7367939523855442
2014,The view of the river was great and there was snow fall too.,The rooms were clean and the breakfast was really good.,b,comm,34,0.9956667423248292,0.0036690481938421,0.000664165301714,neutral,0.9916927814483644,0.0062941033393144,0.0020131948404014,neutral,gen,0.0099631515331565,0.0026773601421154003,1.9873595237731936,1.991138219833374,1.8035831140975158,0.0,0.0099631515331565,3.7711104598526233,3.78107361138578
2015,The room had a huge bath with both a shower and a separate tub - plus two separate sinks.,The staff at the hotel were friendly and helpful.,b,comm,34,0.9977325201034546,0.0012776248622685,0.0009897693525999,neutral,0.997784435749054,0.0008951023337431,0.0013204553397372,neutral,gen,0.0021727271960116003,0.0023102246923371,1.9955169558525085,1.99550861120224,1.7523245227833588,0.0,0.0021727271960116003,3.73942597075758,3.7415986979535916
2016,The room had a huge bath with both a shower and a separate tub - plus two separate sinks.,The rooms were clean and the breakfast was really good.,b,comm,34,0.997639775276184,0.0013168661389499,0.0010433385614305,neutral,0.9978604912757874,0.0009252224699594,0.0012142674531787,neutral,gen,0.0022420886089093003,0.0022576060146092,1.9955002665519714,1.99550861120224,1.8035831140975158,0.0,0.0022420886089093003,3.7905230947315545,3.792765183340464
2017,Everything was very clean.,The staff at the hotel were friendly and helpful.,b,comm,34,0.9976338148117064,0.0011988537153229,0.0011673552216961,neutral,0.9977067708969116,0.0006662541418336,0.0016269237967208,neutral,gen,0.0018651078571565,0.0027942790184169,1.9953405857086182,1.5114960931241512,1.7523245227833588,0.0,0.0018651078571565,3.2562256546460935,3.25809076250325
2018,Everything was very clean.,The rooms were clean and the breakfast was really good.,b,comm,34,0.0303619429469108,0.0005652696709148,0.9690727591514589,entailment,0.9972896575927734,0.0009207087568938,0.001789619680494,neutral,gen,0.0014859784278086,0.9708623788319528,1.0276516005396843,1.5114960931241512,1.8035831140975158,0.0,0.0014859784278086,1.8445867444423336,1.8460727228701421
2019,The front desk clerks were warm and helpful and the valet staff were efficient.,The staff at the hotel were friendly and helpful.,b,comm,34,0.9969311952590942,0.0004990039742551,0.0025697317905724,neutral,0.1189006343483924,0.0008382233208976,0.8802611827850342,entailment,gen,0.0013372272951526999,0.8828309145756066,1.1158318296074867,1.553268987685442,1.7523245227833588,0.0,0.0013372272951526999,1.7568548057953164,1.758192033090469
2020,The front desk clerks were warm and helpful and the valet staff were efficient.,The rooms were clean and the breakfast was really good.,b,comm,34,0.9931486248970032,0.0044528790749609,0.0023985391017049,neutral,0.997557520866394,0.0010589631274342,0.0013835107674822,neutral,gen,0.0055118422023951,0.0037820498691871,1.9907061457633972,1.553268987685442,1.8035831140975158,0.0,0.0055118422023951,3.3418048591905656,3.347316701392961
2021,There were no soda vending machines and the toilet paper seemed a little cheap for such a nice hotel.,The staff at the hotel were friendly and helpful.,b,comm,34,0.4983159005641937,0.4994861483573913,0.0021979347802698,contradiction,0.920200765132904,0.0780333057045936,0.001765921129845,neutral,gen,0.5775194540619849,0.0039638559101148,1.4185166656970978,1.626622959971428,1.7523245227833588,0.0,0.5775194540619849,2.423062451802954,3.000581905864939
2022,There were no soda vending machines and the toilet paper seemed a little cheap for such a nice hotel.,The rooms were clean and the breakfast was really good.,b,comm,34,0.8581156134605408,0.1398845613002777,0.001999775879085,neutral,0.9766136407852172,0.0214181207120418,0.0019682855345308,neutral,gen,0.1613026820123195,0.0039680614136158,1.834729254245758,1.626622959971428,1.8035831140975158,0.0,0.1613026820123195,3.157234430682397,3.3185371126947167
2023,It's a good hotel and would definitely recommend as well as return for another stay.,This is the perfect hotel for both leisure and business stays and is a welcome breath of fresh air for the hospitality industry.,a,b,35,0.54346764087677,0.0009357268572784,0.4555966258049011,neutral,0.9967825412750244,0.0007712332298979,0.0024461951106786,neutral,ref,0.0017069600871763,0.45804282091557974,1.5402501821517944,1.645235640662057,1.9380267336964607,0.0,0.0017069600871763,2.8259235449898825,2.827630505077059
2024,It's a good hotel and would definitely recommend as well as return for another stay.,You can walk across the park near the hotel to a number of restaurants.,a,b,35,0.9978175163269044,0.0009377534734085,0.0012446867767721,neutral,0.9974061846733092,0.0011475196806713,0.0014462282415479,neutral,ref,0.0020852731540798,0.0026909150183200004,1.9952237010002136,1.645235640662057,1.9798776134848595,0.0,0.0020852731540798,3.6163871173239475,3.6184723904780274
2025,It's a good hotel and would definitely recommend as well as return for another stay.,"The hotel's rooms are modern, adequately sized.and competitively priced.",a,b,35,0.9886680245399476,0.0004284736642148,0.0109035223722457,neutral,0.99683940410614,0.0005419648950919,0.0026186336763203,neutral,ref,0.0009704385593067,0.013522156048566,1.9855074286460876,1.645235640662057,1.8019433673471212,0.0,0.0009704385593067,3.422840023295387,3.4238104618546936
2026,It's a good hotel and would definitely recommend as well as return for another stay.,It is even possible to see the Bosphorous from some of the rooms.,a,b,35,0.9974835515022278,0.0006195946480147,0.0018969416851177,neutral,0.99755197763443,0.0010797078721225,0.0013682845747098,neutral,ref,0.0016993025201372,0.0032652262598275,1.9950355291366577,1.645235640662057,1.987867183983326,0.0,0.0016993025201372,3.624096330562784,3.6257956330829213
2027,It's a good hotel and would definitely recommend as well as return for another stay.,"The staff based at the hotel were generally good, but there were some instances of unprofessional conduct.",a,b,35,0.6191496849060059,0.377590924501419,0.0032593556679785,neutral,0.9977678060531616,0.0011550578055903,0.0010771616362035,neutral,ref,0.3787459823070093,0.004336517304182,1.6169174909591675,1.645235640662057,1.8822012767195702,0.0,0.3787459823070093,2.8966469669349886,3.275392949241998
2028,It's a good hotel and would definitely recommend as well as return for another stay.,Unfortunately the dial-up service to access the internet is a paid service.,a,b,35,0.3721340894699096,0.6257015466690063,0.0021643741056323,contradiction,0.2550210356712341,0.7392890453338623,0.005689924582839,contradiction,ref,1.3649905920028687,0.0078542986884713,0.6271551251411437,1.645235640662057,0.778523042332381,0.0,1.3649905920028687,0.8107880196507418,2.1757786116536106
2029,It's a good hotel and would definitely recommend as well as return for another stay.,Additionally the gym is pretty small but it's fine for a quick workout.,a,b,35,0.759138286113739,0.2365278154611587,0.0043339161202311,neutral,0.9974217414855956,0.0017075618961825,0.0008706767112016,neutral,ref,0.2382353773573412,0.0052045928314327005,1.7565600275993347,1.645235640662057,1.8011721968650818,0.0,0.2382353773573412,3.0454896738180395,3.283725051175381
2030,The hotel is in a perfect location in the old quarter of Istanbul.,This is the perfect hotel for both leisure and business stays and is a welcome breath of fresh air for the hospitality industry.,a,b,35,0.9974501729011536,0.0009022617596201,0.0016476011369377,neutral,0.9969460368156432,0.0005238949088379,0.0025300509296357,neutral,ref,0.001426156668458,0.0041776520665734,1.9943962097167969,1.828134868826185,1.9380267336964607,0.0,0.001426156668458,3.7555815123987584,3.7570076690672165
2031,The hotel is in a perfect location in the old quarter of Istanbul.,You can walk across the park near the hotel to a number of restaurants.,a,b,35,0.9977906942367554,0.0008954639197327,0.0013138501672074,neutral,0.997571051120758,0.0009779619285836,0.0014510179171338,neutral,ref,0.0018734258483163002,0.0027648680843412,1.9953617453575134,1.828134868826185,1.9798776134848595,0.0,0.0018734258483163002,3.7991645518990476,3.801037977747364
2032,The hotel is in a perfect location in the old quarter of Istanbul.,"The hotel's rooms are modern, adequately sized.and competitively priced.",a,b,35,0.997575581073761,0.0010154417250305,0.0014089875621721,neutral,0.9977430105209352,0.0007324269390664,0.0015245808754116,neutral,ref,0.0017478686640969,0.0029335684375837003,1.995318591594696,1.828134868826185,1.8019433673471212,0.0,0.0017478686640969,3.621579104175633,3.62332697283973
2033,The hotel is in a perfect location in the old quarter of Istanbul.,It is even possible to see the Bosphorous from some of the rooms.,a,b,35,0.9976617097854614,0.0007515451870858,0.0015867731999605,neutral,0.997666597366333,0.0009135038708336,0.0014199125580489,neutral,ref,0.0016650490579194,0.0030066857580094003,1.9953283071517944,1.828134868826185,1.987867183983326,0.0,0.0016650490579194,3.8070888484123913,3.808753897470311
2034,The hotel is in a perfect location in the old quarter of Istanbul.,"The staff based at the hotel were generally good, but there were some instances of unprofessional conduct.",a,b,35,0.9953677654266356,0.0039720805361866,0.0006601384375244,neutral,0.9978145360946656,0.0011511940974742,0.0010342460591346,neutral,ref,0.0051232746336608,0.001694384496659,1.9931823015213013,1.828134868826185,1.8822012767195702,0.0,0.0051232746336608,3.697754313048761,3.702877587682422
2035,The hotel is in a perfect location in the old quarter of Istanbul.,Unfortunately the dial-up service to access the internet is a paid service.,a,b,35,0.5020576119422913,0.4942608773708343,0.0036815062630921,neutral,0.3800916075706482,0.6141804456710815,0.0057280021719634,contradiction,ref,1.108441323041916,0.0094095084350555,0.8821492195129395,1.828134868826185,0.778523042332381,0.0,1.108441323041916,1.2137391012422147,2.322180424284131
2036,The hotel is in a perfect location in the old quarter of Istanbul.,Additionally the gym is pretty small but it's fine for a quick workout.,a,b,35,0.9437633156776428,0.0550578571856021,0.0011788487900048,neutral,0.9974443912506104,0.0015870311763137,0.0009686032426543,neutral,ref,0.0566448883619158,0.0021474520326591,1.9412077069282532,1.828134868826185,1.8011721968650818,0.0,0.0566448883619158,3.5218957307489287,3.5785406191108446
2037,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.",This is the perfect hotel for both leisure and business stays and is a welcome breath of fresh air for the hospitality industry.,a,b,35,0.9977568984031676,0.0009224195964634,0.0013207255396991,neutral,0.9977642297744752,0.0010747070191428,0.0011610788060352,neutral,ref,0.0019971266156062,0.0024818043457343003,1.9955211281776428,1.9037322870322637,1.9380267336964607,0.0,0.0019971266156062,3.8331557733282713,3.8351528999438775
2038,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.",You can walk across the park near the hotel to a number of restaurants.,a,b,35,0.9710012674331664,0.0273628272116184,0.001635932130739,neutral,0.9976420402526855,0.0012906758347526,0.0010672551579773,neutral,ref,0.028653503046370998,0.0027031872887163,1.968643307685852,1.9037322870322637,1.9798776134848595,0.0,0.028653503046370998,3.823735605329422,3.852389108375793
2039,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.","The hotel's rooms are modern, adequately sized.and competitively priced.",a,b,35,0.99775630235672,0.0010447633685544,0.001198969897814,neutral,0.9975003600120544,0.001392374979332,0.0011072749039158,neutral,ref,0.0024371383478864004,0.0023062448017298,1.9952566623687744,1.9037322870322637,1.8019433673471212,0.0,0.0024371383478864004,3.6969000450365,3.6993371833843867
2040,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.",It is even possible to see the Bosphorous from some of the rooms.,a,b,35,0.9966937303543092,0.0021330702584236,0.0011732396669685,neutral,0.9976505637168884,0.001305783400312,0.0010436145821586,neutral,ref,0.0034388536587356003,0.0022168542491271,1.9943442940711975,1.9037322870322637,1.987867183983326,0.0,0.0034388536587356003,3.8806348514533964,3.884073705112132
2041,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.","The staff based at the hotel were generally good, but there were some instances of unprofessional conduct.",a,b,35,0.9975276589393616,0.0014247522922232,0.001047623460181,neutral,0.9976959824562072,0.0011941945413127,0.0011098001850768,neutral,ref,0.0026189468335358996,0.0021574236452577998,1.9952236413955688,1.9037322870322637,1.8822012767195702,0.0,0.0026189468335358996,3.77689026348763,3.779509210321166
2042,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.",Unfortunately the dial-up service to access the internet is a paid service.,a,b,35,0.9414387345314026,0.0447487197816371,0.0138125028461217,neutral,0.4614022076129913,0.5269750952720642,0.0116226617246866,contradiction,ref,0.5717238150537013,0.0254351645708083,1.402840942144394,1.9037322870322637,0.778523042332381,0.0,0.5717238150537013,2.15145956559997,2.7231833806536714
2043,"The hotel is within minutes of the Blue Mosque and the Grand Bazaar, along with many other traditional and historic places in Sultanahmet.",Additionally the gym is pretty small but it's fine for a quick workout.,a,b,35,0.977088212966919,0.0180664863437414,0.0048452983610332,neutral,0.9972078204154968,0.0018886626930907,0.0009035354596562,neutral,ref,0.0199551490368321,0.0057488338206894,1.9742960333824158,1.9037322870322637,1.8011721968650818,0.0,0.0199551490368321,3.6562573789326005,3.6762125279694327
2044,The rooms here are cosy and on the small side but always very clean and comfortable enough.,This is the perfect hotel for both leisure and business stays and is a welcome breath of fresh air for the hospitality industry.,a,b,35,0.9976982474327089,0.0009239434730261,0.0013778373831883,neutral,0.997702658176422,0.0011338600888848,0.001163546112366,neutral,ref,0.0020578035619109,0.0025413834955543,1.9954009056091309,1.6740611089127404,1.9380267336964607,0.0,0.0020578035619109,3.6037822582834256,3.6058400618453366
2045,The rooms here are cosy and on the small side but always very clean and comfortable enough.,You can walk across the park near the hotel to a number of restaurants.,a,b,35,0.997655987739563,0.0011604209430515,0.0011835526674985,neutral,0.9975723624229432,0.0014460699167102,0.0009815928060561,neutral,ref,0.0026064908597617,0.0021651454735546003,1.995228350162506,1.6740611089127404,1.9798776134848595,0.0,0.0026064908597617,3.6452082773411183,3.64781476820088
2046,The rooms here are cosy and on the small side but always very clean and comfortable enough.,"The hotel's rooms are modern, adequately sized.and competitively priced.",a,b,35,0.2132284194231033,0.782936155796051,0.0038354489952325,contradiction,0.2983947098255157,0.6896460056304932,0.0119592854753136,contradiction,ref,1.4725821614265442,0.0157947344705461,0.511623129248619,1.6740611089127404,1.8019433673471212,0.0,1.4725821614265442,0.8946477724927082,2.367229933919252
2047,The rooms here are cosy and on the small side but always very clean and comfortable enough.,It is even possible to see the Bosphorous from some of the rooms.,a,b,35,0.9976835250854492,0.0013319748686626,0.000984446844086,neutral,0.9975318908691406,0.0014314919244498,0.0010365925263613,neutral,ref,0.0027634667931124,0.0020210393704473,1.9952154159545898,1.6740611089127404,1.987867183983326,0.0,0.0027634667931124,3.6531440991841198,3.655907565977232
2048,The rooms here are cosy and on the small side but always very clean and comfortable enough.,"The staff based at the hotel were generally good, but there were some instances of unprofessional conduct.",a,b,35,0.9971585273742676,0.0019547699484974,0.0008867160067893,neutral,0.997655153274536,0.0013875501463189,0.0009572123526595,neutral,ref,0.0033423200948163,0.0018439283594488,1.9948136806488037,1.6740611089127404,1.8822012767195702,0.0,0.0033423200948163,3.547092113317152,3.550434433411968
2049,The rooms here are cosy and on the small side but always very clean and comfortable enough.,Unfortunately the dial-up service to access the internet is a paid service.,a,b,35,0.966763973236084,0.0276234690099954,0.0056125959381461,neutral,0.285162091255188,0.7110610008239746,0.0037768755573779,contradiction,ref,0.73868446983397,0.009389471495524,1.251926064491272,1.6740611089127404,0.778523042332381,0.0,0.73868446983397,1.8404272279343388,2.5791116977683086
